user_id,item_id,user_idx,item_idx
336,1048,335,1018
339,174,338,171
555,357,554,353
354,186,353,183
69,7,68,6
638,172,637,169
585,1121,584,1086
321,519,320,510
436,47,435,46
648,133,647,130
624,242,623,239
118,201,117,198
276,411,275,407
60,69,59,68
307,588,306,578
58,255,57,252
543,226,542,223
577,241,576,238
493,48,492,47
477,778,476,763
56,42,55,41
330,69,329,68
308,665,307,652
588,215,587,212
629,162,628,159
452,427,451,422
551,118,550,115
234,480,233,471
239,745,238,731
90,234,89,231
58,25,57,24
282,268,281,265
606,423,605,419
146,340,145,336
375,573,374,563
554,209,553,206
655,185,654,182
215,517,214,508
559,318,558,314
634,597,633,586
227,1067,226,1037
334,79,333,78
487,92,486,91
261,245,260,242
413,690,412,676
59,755,58,741
279,1012,278,982
634,129,633,126
440,313,439,310
622,432,621,427
342,433,341,428
640,1073,639,1043
478,1101,477,1066
638,181,637,178
623,483,622,474
592,484,591,475
648,1050,647,1020
506,73,505,72
548,302,547,299
532,164,531,161
264,116,263,113
586,161,585,158
551,591,550,581
315,286,314,283
497,183,496,180
389,923,388,896
276,193,275,190
58,213,57,210
599,237,598,234
650,7,649,6
151,408,150,404
104,750,103,736
159,7,158,6
452,465,451,456
426,1451,425,1333
276,183,275,180
297,752,296,738
505,96,504,95
538,183,537,180
160,514,159,505
222,328,221,324
629,332,628,328
392,257,391,254
226,89,225,88
658,257,657,254
471,422,470,418
648,554,647,544
85,582,84,572
499,127,498,124
492,286,491,283
629,204,628,201
582,181,581,178
263,443,262,434
585,70,584,69
577,423,576,419
361,79,360,78
6,302,5,299
437,482,436,473
347,550,346,540
592,508,591,499
95,485,94,476
183,230,182,227
403,129,402,126
480,504,479,495
324,259,323,256
541,477,540,468
221,286,220,283
189,1402,188,1301
328,328,327,324
334,134,333,131
599,111,598,108
543,519,542,510
244,71,243,70
324,475,323,466
608,238,607,235
541,8,540,7
644,243,643,240
90,194,89,191
523,167,522,164
625,188,624,185
299,730,298,716
52,473,51,464
604,670,603,657
499,272,498,269
514,275,513,272
185,116,184,113
472,56,471,55
358,8,357,7
262,1014,261,984
85,152,84,149
524,494,523,485
11,603,10,590
62,582,61,572
624,475,623,466
532,252,531,249
95,209,94,206
334,42,333,41
18,414,17,410
403,864,402,841
474,211,473,208
72,187,71,184
629,463,628,454
488,500,487,491
270,421,269,417
327,111,326,108
54,307,53,304
592,705,591,691
397,641,396,628
312,490,311,481
489,327,488,323
663,588,662,578
374,1010,373,980
312,607,311,594
1,109,0,106
145,316,144,312
551,505,550,496
324,1,323,0
601,671,600,658
615,127,614,124
518,126,517,123
532,501,531,492
565,1018,564,988
201,233,200,230
497,273,496,270
415,322,414,318
598,350,597,346
532,292,531,289
397,100,396,99
498,186,497,183
249,4,248,3
645,197,644,194
295,740,294,726
84,258,83,255
90,519,89,510
354,286,353,283
18,753,17,739
389,416,388,412
472,665,471,652
130,578,129,568
465,511,464,502
472,7,471,6
642,552,641,542
648,98,647,97
321,170,320,167
643,203,642,200
191,331,190,327
189,378,188,374
457,191,456,188
388,628,387,615
336,15,335,14
371,431,370,426
421,82,420,81
250,993,249,963
493,455,492,446
541,118,540,115
152,66,151,65
555,169,554,166
303,22,302,21
339,74,338,73
385,433,384,428
271,487,270,478
625,213,624,210
1,182,0,179
655,303,654,300
493,483,492,474
43,969,42,941
588,282,587,279
227,129,226,126
267,141,266,138
464,293,463,290
341,330,340,326
606,549,605,539
653,83,652,82
504,527,503,518
534,619,533,606
360,172,359,169
108,124,107,121
363,747,362,733
394,496,393,487
219,936,218,909
291,924,290,897
650,480,649,471
286,888,285,865
466,56,465,55
291,90,290,89
363,550,362,540
592,1039,591,1009
479,213,478,210
96,89,95,88
608,337,607,333
94,735,93,721
514,483,513,474
429,298,428,295
474,697,473,683
593,83,592,82
311,64,310,63
145,88,144,87
659,507,658,498
449,936,448,909
472,68,471,67
271,173,270,170
643,928,642,901
373,746,372,732
457,209,456,206
527,652,526,639
497,24,496,23
373,1119,372,1084
597,293,596,290
504,660,503,647
655,1651,654,1440
393,354,392,350
535,210,534,207
457,568,456,558
592,174,591,171
601,186,600,183
416,319,415,315
279,301,278,298
39,748,38,734
370,480,369,471
407,710,406,696
464,176,463,173
419,615,418,602
592,919,591,892
398,430,397,425
326,616,325,603
379,131,378,128
647,588,646,578
605,133,604,130
523,163,522,160
545,1,544,0
479,183,478,180
363,709,362,695
23,211,22,208
94,654,93,641
373,166,372,163
495,151,494,148
72,471,71,462
640,663,639,650
659,646,658,633
642,65,641,64
616,272,615,269
236,750,235,736
200,483,199,474
504,223,503,220
224,582,223,572
653,157,652,154
90,56,89,55
500,464,499,455
564,345,563,341
13,492,12,483
457,22,456,21
592,521,591,512
401,630,400,617
99,240,98,237
536,662,535,649
592,546,591,536
524,516,523,507
213,455,212,446
49,57,48,56
1,223,0,220
239,172,238,169
493,65,492,64
472,1090,471,1057
537,919,536,892
401,25,400,24
532,354,531,350
401,1009,400,979
141,676,140,663
227,1143,226,1108
642,259,641,256
597,15,596,14
291,219,290,216
591,1111,590,1076
85,23,84,22
633,79,632,78
44,64,43,63
585,1009,584,979
514,70,513,69
560,246,559,243
387,193,386,190
43,28,42,27
11,15,10,14
461,285,460,282
548,654,547,641
18,549,17,539
450,1444,449,1327
236,181,235,178
250,116,249,113
572,476,571,467
267,209,266,206
582,7,581,6
293,531,292,522
119,340,118,336
664,179,663,176
645,175,644,172
542,127,541,124
522,430,521,425
373,627,372,614
536,135,535,132
457,1168,456,1127
406,5,405,4
215,28,214,27
633,234,632,231
43,301,42,298
72,685,71,671
645,512,644,503
363,1012,362,982
236,934,235,907
23,131,22,128
405,842,404,823
541,651,540,638
394,164,393,161
664,89,663,88
523,194,522,191
343,4,342,3
389,65,388,64
663,181,662,178
267,679,266,665
106,495,105,486
387,92,386,91
488,185,487,182
551,1169,550,1128
649,1016,648,986
645,523,644,514
409,286,408,283
244,1109,243,1074
429,96,428,95
536,1039,535,1009
528,615,527,602
457,50,456,49
577,58,576,57
495,447,494,438
235,483,234,474
490,150,489,147
507,898,506,874
501,1007,500,977
142,186,141,183
638,144,637,141
457,223,456,220
313,215,312,212
577,866,576,843
330,100,329,99
524,436,523,431
207,196,206,193
523,934,522,907
254,82,253,81
368,183,367,180
90,154,89,151
469,215,468,212
517,222,516,219
62,380,61,376
545,413,544,409
589,294,588,291
643,443,642,434
663,1047,662,1017
419,604,418,591
345,762,344,748
401,515,400,506
90,387,89,383
629,880,628,857
16,583,15,573
657,690,656,676
629,195,628,192
312,596,311,585
642,1079,641,1048
615,527,614,518
629,207,628,204
324,328,323,324
280,496,279,487
409,523,408,514
276,82,275,81
430,328,429,324
524,301,523,298
659,607,658,594
116,11,115,10
51,210,50,207
477,553,476,543
353,905,352,881
665,762,664,748
665,287,664,284
311,660,310,647
387,206,386,203
49,324,48,320
554,692,553,678
343,50,342,49
663,245,662,242
56,655,55,642
303,251,302,248
450,98,449,97
320,204,319,201
552,50,551,49
529,326,528,322
593,77,592,76
551,421,550,417
291,411,290,407
207,435,206,430
493,171,492,168
275,432,274,427
579,603,578,590
97,434,96,429
468,144,467,141
618,959,617,931
295,357,294,353
588,272,587,269
291,1012,290,982
174,246,173,243
500,45,499,44
104,591,103,581
506,55,505,54
429,114,428,111
598,313,597,310
489,243,488,240
102,612,101,599
139,100,138,99
237,134,236,131
276,1098,275,1063
158,576,157,566
125,172,124,169
167,530,166,521
540,310,539,307
291,282,290,279
648,252,647,249
241,310,240,307
653,310,652,307
255,56,254,55
518,1011,517,981
474,215,473,212
89,235,88,232
379,137,378,134
555,120,554,117
623,88,622,87
201,469,200,460
170,304,169,301
398,194,397,191
116,479,115,470
429,631,428,618
373,568,372,558
550,125,549,122
239,45,238,44
567,156,566,153
440,1105,439,1070
345,639,344,626
469,611,468,598
317,354,316,350
640,566,639,556
466,96,465,95
95,65,94,64
437,1036,436,1006
484,431,483,426
409,708,408,694
344,367,343,363
584,172,583,169
574,302,573,299
13,657,12,644
493,22,492,21
12,161,11,158
500,475,499,466
608,961,607,933
326,173,325,170
541,432,540,427
591,514,590,505
65,423,64,419
500,135,499,132
122,469,121,460
343,176,342,173
264,100,263,99
299,792,298,775
295,561,294,551
5,396,4,392
493,209,492,206
410,316,409,312
600,50,599,49
334,856,333,836
592,313,591,310
201,1128,200,1093
194,432,193,427
393,291,392,288
375,233,374,230
541,62,540,61
295,265,294,262
59,184,58,181
619,226,618,223
603,923,602,896
561,285,560,282
72,56,71,55
457,59,456,58
96,127,95,124
176,298,175,295
118,175,117,172
10,273,9,270
331,1296,330,1238
468,1012,467,982
387,258,386,255
148,132,147,129
551,402,550,398
650,429,649,424
352,156,351,153
175,133,174,130
622,15,621,14
407,201,406,198
58,651,57,638
492,291,491,288
234,28,233,27
601,133,600,130
639,212,638,209
452,490,451,481
358,512,357,503
532,9,531,8
546,347,545,343
577,1209,576,1167
666,56,665,55
121,644,120,631
60,230,59,227
239,165,238,162
577,4,576,3
58,135,57,132
501,410,500,406
59,479,58,470
131,269,130,266
644,121,643,118
666,173,665,170
515,258,514,255
642,623,641,610
56,265,55,262
392,209,391,206
653,180,652,177
409,1073,408,1043
234,197,233,194
605,9,604,8
429,742,428,728
244,949,243,922
548,121,547,118
55,79,54,78
486,93,485,92
655,273,654,270
632,172,631,169
357,304,356,301
606,31,605,30
524,435,523,430
661,183,660,180
389,661,388,648
479,274,478,271
70,173,69,170
286,483,285,474
401,174,400,171
650,445,649,436
379,238,378,235
605,98,604,97
534,823,533,805
566,461,565,452
645,658,644,645
524,44,523,43
313,195,312,192
455,275,454,272
661,132,660,129
648,178,647,175
65,215,64,212
484,168,483,165
477,732,476,718
411,1197,410,1155
398,117,397,114
280,402,279,398
442,288,441,285
460,248,459,245
622,165,621,162
263,50,262,49
301,797,300,780
595,591,594,581
158,238,157,235
525,596,524,585
653,181,652,178
663,658,662,645
538,11,537,10
662,515,661,506
398,496,397,487
202,516,201,507
70,28,69,27
488,429,487,424
151,216,150,213
567,133,566,130
450,956,449,929
344,203,343,200
624,347,623,343
279,210,278,207
639,971,638,943
524,845,523,826
353,331,352,327
363,408,362,404
405,204,404,201
389,732,388,718
545,181,544,178
99,1132,98,1097
109,15,108,14
574,1313,573,1251
406,8,405,7
126,337,125,333
606,660,605,647
536,496,535,487
526,293,525,290
560,134,559,131
90,10,89,9
91,143,90,140
338,1124,337,1089
537,644,536,631
331,269,330,266
532,510,531,501
355,324,354,320
75,56,74,55
299,28,298,27
659,272,658,269
130,934,129,907
514,792,513,775
496,1459,495,1338
586,156,585,153
527,96,526,95
374,222,373,219
287,108,286,105
606,483,605,474
483,1152,482,1115
262,402,261,398
610,143,609,140
339,156,338,153
425,180,424,177
283,433,282,428
416,44,415,43
608,506,607,497
542,501,541,492
493,196,492,193
210,315,209,311
396,546,395,536
82,1,81,0
505,164,504,161
6,71,5,70
234,498,233,489
365,285,364,282
644,326,643,322
587,288,586,285
7,631,6,618
392,310,391,307
642,22,641,21
458,179,457,176
530,191,529,188
536,169,535,166
634,471,633,462
298,604,297,591
565,70,564,69
553,484,552,475
540,596,539,585
658,1,657,0
667,285,666,282
577,25,576,24
9,371,8,367
37,96,36,95
527,429,526,424
427,990,426,960
52,741,51,727
346,520,345,511
74,690,73,676
579,428,578,423
624,258,623,255
640,952,639,925
104,270,103,267
497,118,496,115
545,196,544,193
191,340,190,336
459,472,458,463
466,995,465,965
303,82,302,81
477,282,476,279
394,250,393,247
641,59,640,58
60,482,59,473
459,174,458,171
592,283,591,280
599,595,598,584
62,463,61,454
214,93,213,92
375,603,374,590
200,118,199,115
393,775,392,761
286,137,285,134
109,508,108,499
411,4,410,3
380,462,379,453
514,178,513,175
661,480,660,471
267,143,266,140
144,478,143,469
615,194,614,191
629,117,628,114
224,356,223,352
655,517,654,508
654,546,653,536
399,549,398,539
642,294,641,291
22,201,21,198
474,971,473,943
193,69,192,68
349,125,348,122
542,47,541,46
645,200,644,197
667,223,666,220
474,12,473,11
158,367,157,363
573,162,572,159
557,299,556,296
458,183,457,180
260,1243,259,1198
484,655,483,642
385,207,384,204
413,471,412,462
664,187,663,184
566,127,565,124
654,222,653,219
561,179,560,176
500,514,499,505
90,141,89,138
23,55,22,54
495,228,494,225
661,97,660,96
664,659,663,646
556,603,555,590
404,310,403,307
416,471,415,462
370,603,369,590
385,430,384,425
33,323,32,319
495,64,494,63
353,346,352,342
673,294,672,291
90,134,89,131
474,252,473,249
55,22,54,21
363,660,362,647
514,228,513,225
450,185,449,182
363,195,362,192
620,288,619,285
435,214,434,211
567,648,566,635
416,239,415,236
454,255,453,252
343,657,342,644
650,204,649,201
472,768,471,754
450,448,449,439
200,132,199,129
250,222,249,219
648,497,647,488
450,169,449,166
360,654,359,641
643,87,642,86
496,172,495,169
459,7,458,6
184,40,183,39
653,87,652,86
609,304,608,301
154,197,153,194
136,124,135,121
519,1591,518,1409
567,60,566,59
666,1170,665,1129
90,610,89,597
308,739,307,725
222,181,221,178
654,66,653,65
457,11,456,10
18,197,17,194
453,1016,452,986
459,1190,458,1148
631,289,630,286
537,23,536,22
648,191,647,188
116,1142,115,1107
110,566,109,556
250,95,249,94
553,435,552,430
85,513,84,504
605,318,604,314
535,170,534,167
70,404,69,400
484,313,483,310
648,107,647,104
78,288,77,285
409,285,408,282
343,236,342,233
171,346,170,342
593,117,592,114
406,638,405,625
379,188,378,185
645,81,644,80
537,268,536,265
632,79,631,78
332,122,331,119
661,118,660,115
537,427,536,422
582,1215,581,1172
99,173,98,170
526,1084,525,1051
503,387,502,383
99,210,98,207
204,301,203,298
663,956,662,929
632,97,631,96
624,285,623,282
457,27,456,26
618,597,617,586
543,936,542,909
401,507,400,498
676,265,675,262
533,12,532,11
643,152,642,149
407,479,406,470
125,401,124,397
299,478,298,469
510,258,509,255
643,216,642,213
647,631,646,618
268,1073,267,1043
663,7,662,6
640,474,639,465
42,135,41,132
641,514,640,505
648,685,647,671
659,602,658,589
654,69,653,68
339,488,338,479
648,118,647,115
291,1220,290,1177
419,100,418,99
239,46,238,45
487,273,486,270
663,117,662,114
455,471,454,462
429,123,428,120
674,127,673,124
450,1153,449,1116
450,328,449,324
233,735,232,721
509,302,508,299
601,191,600,188
666,203,665,200
59,97,58,96
494,222,493,219
561,100,560,99
595,762,594,748
593,807,592,789
514,73,513,72
176,117,175,114
233,100,232,99
548,443,547,434
374,322,373,318
504,162,503,159
479,283,478,280
18,482,17,473
222,693,221,679
457,181,456,178
551,476,550,467
90,447,89,438
1,46,0,45
629,317,628,313
559,216,558,213
450,421,449,417
397,192,396,189
200,385,199,381
589,538,588,529
389,471,388,462
393,628,392,615
130,67,129,66
606,144,605,141
470,458,469,449
468,178,467,175
535,604,534,591
592,963,591,935
551,230,550,227
90,64,89,63
303,402,302,398
606,28,605,27
44,163,43,160
495,98,494,97
637,515,636,506
212,246,211,243
503,297,502,294
629,197,628,194
269,661,268,648
448,344,447,340
416,31,415,30
380,258,379,255
592,11,591,10
551,431,550,426
417,559,416,549
360,531,359,522
585,1193,584,1151
270,213,269,210
464,603,463,590
109,17,108,16
221,1217,220,1174
183,380,182,376
194,294,193,291
666,182,665,179
501,7,500,6
372,637,371,624
524,504,523,495
495,684,494,670
583,276,582,273
293,273,292,270
615,22,614,21
332,450,331,441
430,181,429,178
188,566,187,556
606,1518,605,1381
589,892,588,869
59,106,58,103
116,221,115,218
115,124,114,121
268,173,267,170
592,216,591,213
316,515,315,506
81,25,80,24
472,254,471,251
65,73,64,72
397,199,396,196
53,257,52,254
308,962,307,934
519,330,518,326
271,603,270,590
638,515,637,506
628,938,627,911
535,483,534,474
506,66,505,65
546,222,545,219
488,98,487,97
457,83,456,82
91,204,90,201
144,124,143,121
664,478,663,469
620,354,619,350
70,264,69,261
451,333,450,329
350,179,349,176
620,795,619,778
297,582,296,572
638,230,637,227
576,514,575,505
332,172,331,169
488,265,487,262
69,298,68,295
268,95,267,94
627,182,626,179
437,603,436,590
642,826,641,808
437,955,436,928
436,313,435,310
504,310,503,307
194,521,193,512
514,28,513,27
393,118,392,115
328,685,327,671
542,410,541,406
328,65,327,64
460,127,459,124
551,693,550,679
504,208,503,205
52,318,51,314
60,434,59,429
603,183,602,180
645,434,644,429
301,210,300,207
621,944,620,917
46,100,45,99
23,8,22,7
450,182,449,179
113,255,112,252
666,183,665,180
234,166,233,163
334,433,333,428
334,1426,333,1315
425,550,424,540
293,234,292,231
650,498,649,489
59,503,58,494
268,56,267,55
391,237,390,234
416,187,415,184
455,475,454,466
392,482,391,473
477,1041,476,1011
457,197,456,194
373,1066,372,1036
450,163,449,160
600,11,599,10
619,651,618,638
252,286,251,283
668,307,667,304
435,358,434,354
457,77,456,76
219,4,218,3
600,651,599,638
291,933,290,906
535,921,534,894
450,83,449,82
500,250,499,247
614,255,613,252
606,1039,605,1009
638,89,637,88
524,1166,523,1125
597,225,596,222
682,924,681,897
328,77,327,76
628,874,627,851
623,234,622,231
435,394,434,390
606,214,605,211
474,69,473,68
358,1524,357,1384
592,100,591,99
291,423,290,419
606,432,605,427
200,91,199,90
535,173,534,170
234,504,233,495
21,185,20,182
456,211,455,208
618,190,617,187
235,195,234,192
148,474,147,465
607,180,606,177
293,1286,292,1231
622,568,621,558
587,325,586,321
70,501,69,492
663,11,662,10
343,193,342,190
432,117,431,114
379,357,378,353
332,121,331,118
286,569,285,559
276,735,275,721
650,435,649,430
354,248,353,245
414,302,413,299
659,258,658,255
606,928,605,901
548,333,547,329
602,50,601,49
549,515,548,506
363,50,362,49
38,452,37,443
336,710,335,696
406,504,405,495
92,274,91,271
608,568,607,558
58,249,57,246
666,4,665,3
249,96,248,95
423,340,422,336
407,183,406,180
479,479,478,470
503,210,502,207
606,709,605,695
618,132,617,129
527,93,526,92
94,501,93,492
506,539,505,530
344,96,343,95
385,235,384,232
13,736,12,722
106,14,105,13
207,521,206,512
474,1421,473,1313
535,133,534,130
43,174,42,171
457,402,456,398
659,96,658,95
585,923,584,896
230,223,229,220
533,685,532,671
469,64,468,63
13,865,12,842
151,265,150,262
519,266,518,263
579,173,578,170
640,195,639,192
135,321,134,317
125,393,124,389
97,603,96,590
663,603,662,590
504,69,503,68
660,313,659,310
303,150,302,147
59,474,58,465
606,132,605,129
544,749,543,735
551,979,550,951
468,157,467,154
437,180,436,177
479,328,478,324
577,87,576,86
59,672,58,659
43,12,42,11
650,674,649,661
542,70,541,69
85,419,84,415
334,494,333,485
13,656,12,643
551,3,550,2
682,735,681,721
660,432,659,427
411,73,410,72
503,216,502,213
624,924,623,897
666,492,665,483
621,41,620,40
669,462,668,453
497,248,496,245
86,269,85,266
178,124,177,121
574,289,573,286
599,535,598,526
18,427,17,422
403,477,402,468
144,405,143,401
184,165,183,162
319,332,318,328
569,276,568,273
407,255,406,252
514,19,513,18
561,520,560,511
267,186,266,183
303,23,302,22
474,699,473,685
605,483,604,474
295,497,294,488
472,343,471,339
610,427,609,422
633,183,632,180
405,23,404,22
